customerID,Churn,Churn_Binary,tenure,MonthlyCharges,TotalCharges,recency_score,frequency_score,monetary_score,rfm_score,n_services,charges_per_service,is_new_customer,is_senior_no_support,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1565-RHDJD,Yes,1,4,84.05,333.55,1,1,3,5,2,42.025,1,0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7137-RYLPP,Yes,1,37,85.7,3171.15,4,1,3,8,1,85.7,0,1,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
3765-JXVKY,Yes,1,1,74.7,74.7,1,1,3,5,1,74.7,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5092-STPKP,No,0,24,56.35,1381.2,2,1,2,5,2,28.175,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
7330-WZLNC,Yes,1,5,90.8,455.5,1,1,4,6,2,45.4,1,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
0114-PEGZZ,No,0,33,107.55,3645.5,3,1,4,8,4,26.8875,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
3359-DSRKA,No,0,58,19.85,1158.85,5,5,1,11,0,19.85,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
8639-NHQEI,No,0,72,95.9,6954.15,5,5,4,14,3,31.96666666666667,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
7161-DFHUF,No,0,71,23.85,1672.1,5,5,1,11,0,23.85,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
3957-LXOLK,Yes,1,28,106.15,3152.5,3,1,4,8,4,26.5375,0,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
3720-DBRWL,No,0,51,83.85,4307.1,5,5,3,13,6,13.975,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
6635-MYYYZ,Yes,1,30,85.35,2530.4,3,3,3,9,6,14.225,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
8565-WUXZU,No,0,72,84.8,6141.65,5,5,3,13,3,28.266666666666666,0,0,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
5281-BUZGT,Yes,1,36,90.85,3186.7,3,1,4,8,2,45.425,0,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
4994-OBRSZ,No,0,14,76.1,1054.8,2,5,3,10,5,15.219999999999999,0,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
0562-FGDCR,No,0,72,74.55,5430.65,5,5,3,13,4,18.6375,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
2436-QBZFP,No,0,22,39.2,849.9,2,1,2,5,2,19.6,0,0,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
3420-YJLQT,No,0,2,79.55,151.75,1,1,3,5,1,79.55,1,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
6040-CGACY,No,0,15,19.6,299.4,2,1,1,4,0,19.6,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
6582-PLFUU,No,0,51,19.55,1086.75,5,5,1,11,0,19.55,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
8242-PDSGJ,No,0,70,39.15,2692.75,5,5,2,12,3,13.049999999999999,0,0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0264-CNITK,No,0,71,20.1,1389.6,5,5,1,11,0,20.1,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
0089-IIQKO,No,0,39,99.95,3767.4,4,1,4,9,3,33.31666666666667,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
7839-NUIAA,No,0,61,59.8,3641.5,5,1,2,8,2,29.9,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
6075-QMNRR,No,0,52,49.75,2535.55,5,1,2,8,1,49.75,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
5378-IKEEG,Yes,1,1,35.75,35.75,1,1,2,4,1,35.75,1,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
5966-EMAZU,No,0,64,108.5,6880.85,5,3,4,12,5,21.7,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
0440-EKDCF,No,0,62,60.15,3753.2,5,5,2,12,3,20.05,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
4774-HHGGS,No,0,30,19.05,637.55,3,5,1,9,0,19.05,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
2718-GAXQD,Yes,1,4,46.0,181.6,1,1,2,4,0,46.0,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
2055-BFOCC,No,0,63,84.0,5329.55,5,3,3,11,6,14.0,0,0,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
8180-AKMJV,No,0,1,44.55,44.55,1,1,2,4,0,44.55,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4298-OYIFC,No,0,15,103.45,1539.8,2,1,4,7,4,25.8625,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
5566-SOEZD,No,0,27,80.65,2209.75,3,3,3,9,2,40.325,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
9842-EFSYY,No,0,4,57.2,223.75,1,1,2,4,5,11.440000000000001,1,0,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
2272-WUSPA,No,0,72,110.75,7751.7,5,5,4,14,5,22.15,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
4584-LBNMK,No,0,45,24.7,1174.35,4,3,1,8,0,24.7,0,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
3898-GUYTS,No,0,45,97.05,4385.05,4,1,4,9,4,24.2625,0,0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
0930-EHUZA,No,0,36,76.35,2606.35,3,3,3,9,5,15.27,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
6413-XKKPU,Yes,1,17,89.4,1539.45,2,1,3,6,3,29.8,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
9975-SKRNR,No,0,1,18.9,18.9,1,1,1,3,0,18.9,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
3703-KBKZP,No,0,16,74.45,1261.35,2,1,3,6,0,74.45,0,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
1449-XQEMT,Yes,1,3,19.8,58.15,1,1,1,3,0,19.8,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
2626-URJFX,Yes,1,4,50.9,225.6,1,1,2,4,0,50.9,1,0,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4973-MGTON,No,0,71,84.4,5969.3,5,5,3,13,6,14.066666666666668,0,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3682-YEUWS,No,0,10,24.4,253.9,1,1,1,3,0,24.4,1,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1223-UNPKS,No,0,20,20.05,400.0,2,5,1,8,0,20.05,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
2612-RRIDN,Yes,1,4,81.0,340.85,1,1,3,5,1,81.0,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
4735-ASGMA,Yes,1,26,98.35,2515.3,3,1,4,8,3,32.78333333333333,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
